State Code,Year,Total Deaths,No. Injured,Total Damage ('000 US$),Total Disasters,Disaster Types
NC,1977,,,,95.0,"{'Snowstorm': 30, 'Drought': 49, 'Flood': 16}"
NE,1977,,,,2.0,{'Drought': 2}
NJ,1977,,,,10.0,{'Severe Ice Storm': 10}
NM,1977,,,,9.0,"{'Drought': 8, 'Fire': 1}"
NV,1977,,,,5.0,{'Drought': 5}
NY,1977,,,,18.0,{'Snowstorm': 18}
OH,1977,,,,47.0,{'Snowstorm': 47}
OK,1977,,,,1.0,{'Fire': 1}
OR,1977,,,,19.0,{'Drought': 19}
SC,1977,,,,31.0,{'Drought': 31}
TN,1977,,,,12.0,{'Flood': 12}
UT,1977,,,,27.0,{'Drought': 27}
VA,1977,,,,125.0,"{'Freezing': 39, 'Flood': 24, 'Drought': 62}"
VI,1977,,,,3.0,{'Drought': 3}
VT,1977,,,,1.0,{'Drought': 1}
WA,1977,,,,34.0,"{'Drought': 16, 'Flood': 18}"
WI,1977,,,,10.0,{'Severe Storm': 10}
WV,1977,,,,35.0,"{'Drought': 21, 'Flood': 14}"
WY,1977,,,,4.0,{'Drought': 4}
AL,1978,,,,3.0,"{'Tornado': 2, 'Flood': 1}"
AR,1978,,,,6.0,"{'Tornado': 4, 'Flood': 2}"
AZ,1978,,,,16.0,{'Flood': 16}
CO,1978,,,,1.0,{'Fire': 1}
CT,1978,,,,8.0,{'Snowstorm': 8}
IN,1978,,,,3.0,"{'Snowstorm': 1, 'Flood': 2}"
LA,1978,,,,8.0,"{'Flood': 6, 'Tornado': 2}"
MA,1978,,,,9.0,"{'Snowstorm': 1, 'Flood': 8}"
ME,1978,,,,4.0,{'Flood': 4}
MI,1978,,,,83.0,{'Snowstorm': 83}
MN,1978,,,,27.0,"{'Flood': 10, 'Severe Storm': 17}"
MP,1978,,,,1.0,{'Flood': 1}
MS,1978,,,,15.0,{'Tornado': 15}
MT,1978,,,,7.0,{'Flood': 7}
ND,1978,,,,35.0,"{'Snowstorm': 9, 'Flood': 25, 'Tornado': 1}"
NE,1978,,,,21.0,{'Flood': 21}
NH,1978,,,,1.0,{'Flood': 1}
NY,1978,,,,1.0,{'Toxic Substances': 1}
OH,1978,,,,88.0,{'Snowstorm': 88}
OR,1978,,,,1.0,{'Fire': 1}
RI,1978,,,,10.0,{'Snowstorm': 10}
WI,1978,,,,16.0,{'Severe Storm': 16}
WV,1978,,,,5.0,{'Flood': 5}
WY,1978,,,,12.0,{'Flood': 12}
AL,1979,,,,48.0,"{'Flood': 37, 'Hurricane': 11}"
AR,1979,,,,8.0,{'Tornado': 8}
AS,1979,,,,5.0,{'Flood': 5}
CA,1979,,,,2.0,"{'Flood': 1, 'Earthquake': 1}"
CT,1979,,,,1.0,{'Tornado': 1}
FL,1979,,,,14.0,"{'Flood': 5, 'Severe Storm': 4, 'Hurricane': 5}"
FM,1979,,,,3.0,"{'Flood': 2, 'Typhoon': 1}"
GA,1979,,,,3.0,{'Flood': 3}
HI,1979,,,,1.0,{'Flood': 1}
IA,1979,,,,13.0,{'Tornado': 13}
ID,1979,,,,1.0,{'Fire': 1}
IL,1979,,,,53.0,"{'Snowstorm': 24, 'Flood': 29}"
IN,1979,,,,18.0,{'Flood': 18}
KS,1979,,,,2.0,{'Flood': 2}
KY,1979,,,,1.0,{'Flood': 1}
LA,1979,,,,13.0,{'Flood': 13}
MD,1979,,,,5.0,{'Severe Storm': 5}
MN,1979,,,,11.0,{'Flood': 11}
MO,1979,,,,19.0,"{'Flood': 2, 'Tornado': 17}"
MS,1979,,,,57.0,"{'Severe Storm': 41, 'Hurricane': 16}"
MT,1979,,,,1.0,{'Fire': 1}
NC,1979,,,,1.0,{'Flood': 1}
ND,1979,,,,42.0,{'Flood': 42}
NH,1979,,,,1.0,{'Flood': 1}
NM,1979,,,,11.0,{'Flood': 11}
NV,1979,,,,1.0,{'Fire': 1}
OR,1979,,,,3.0,{'Fire': 3}
PR,1979,,,,72.0,{'Hurricane': 72}
VA,1979,,,,2.0,{'Flood': 2}
VI,1979,,,,3.0,{'Hurricane': 3}
WA,1979,,,,11.0,"{'Flood': 10, 'Fire': 1}"
WI,1979,,,,3.0,{'Snowstorm': 3}
WY,1979,,,,1.0,{'Tornado': 1}
AL,1980,,,,2.0,{'Severe Storm': 2}
AR,1980,,,,5.0,{'Tornado': 5}
CO,1980,,,,1.0,{'Fire': 1}
FL,1980,,,,4.0,{'Human Cause': 4}
HI,1980,,,,1.0,{'Flood': 1}
ID,1980,,,,8.0,{'Volcanic Eruption': 8}
ME,1980,,,,8.0,{'Fishing Losses': 8}
MI,1980,,,,12.0,"{'Tornado': 2, 'Flood': 10}"
MP,1980,,,,1.0,{'Typhoon': 1}
MS,1980,,,,8.0,{'Severe Storm': 8}
NJ,1980,,,,21.0,{'Drought': 21}
NY,1980,,,,1.0,{'Toxic Substances': 1}
OH,1980,,,,7.0,{'Flood': 7}
PA,1980,,,,7.0,"{'Tornado': 4, 'Flood': 3}"
WI,1980,,,,5.0,"{'Fire': 1, 'Flood': 4}"
WV,1980,,,,15.0,{'Flood': 15}
AL,1981,,,,2.0,"{'Severe Storm': 1, 'Flood': 1}"
AS,1981,,,,5.0,{'Typhoon': 5}
FM,1981,,,,2.0,{'Fire': 2}
IL,1981,,,,4.0,{'Severe Storm': 4}
KS,1981,,,,2.0,{'Severe Storm': 2}
KY,1981,,,,1.0,{'Toxic Substances': 1}
MA,1981,,,,1.0,{'Fire': 1}
NV,1981,,,,2.0,"{'Fire': 1, 'Flood': 1}"
OH,1981,,,,4.0,{'Severe Storm': 4}
OR,1981,,,,2.0,{'Fire': 2}
PA,1981,,,,5.0,{'Flood': 5}
CO,1982,,,,1.0,{'Flood': 1}
FL,1982,,,,4.0,{'Flood': 4}
IL,1982,,,,25.0,"{'Tornado': 2, 'Severe Storm': 23}"
IN,1982,,,,5.0,{'Flood': 5}
KS,1982,,,,1.0,{'Flood': 1}
KY,1982,,,,1.0,{'Flood': 1}
MI,1982,,,,2.0,{'Flood': 2}
MS,1982,,,,3.0,{'Tornado': 3}
ND,1982,,,,3.0,{'Flood': 3}
OH,1982,,,,5.0,{'Flood': 5}
OK,1982,,,,9.0,{'Flood': 9}
TN,1982,,,,6.0,{'Flood': 6}
WA,1982,,,,1.0,{'Flood': 1}
AL,1983,,,,4.0,{'Severe Storm': 4}
AR,1983,,,,5.0,{'Flood': 5}
HI,1983,,,,1.0,{'Fire': 1}
IL,1983,,,,14.0,{'Severe Storm': 14}
LA,1983,,,,29.0,{'Flood': 29}
MS,1983,,,,32.0,"{'Severe Storm': 31, 'Flood': 1}"
NM,1983,,,,3.0,{'Flood': 3}
NV,1983,,,,1.0,{'Fire': 1}
UT,1983,,,,22.0,{'Flood': 22}
VI,1983,,,,2.0,{'Flood': 2}
WA,1983,,,,1.0,{'Flood': 1}
AL,1984,,,,4.0,{'Tornado': 4}
CT,1984,,,,6.0,{'Flood': 6}
FL,1984,,,,5.0,{'Freezing': 5}
IA,1984,,,,5.0,{'Severe Storm': 5}
ID,1984,,,,1.0,{'Snowstorm': 1}
KS,1984,,,,6.0,{'Severe Storm': 6}
KY,1984,,,,28.0,{'Severe Storm': 28}
LA,1984,,,,5.0,"{'Tornado': 1, 'Flood': 4}"
MO,1984,,,,11.0,{'Flood': 11}
NC,1984,,,,20.0,"{'Tornado': 14, 'Hurricane': 6}"
NE,1984,,,,25.0,{'Tornado': 25}
NM,1984,,,,3.0,{'Flood': 3}
NV,1984,,,,1.0,{'Flood': 1}
NY,1984,,,,15.0,{'Flood': 15}
OK,1984,,,,12.0,"{'Tornado': 8, 'Flood': 4}"
OR,1984,,,,1.0,{'Fire': 1}
PA,1984,,,,7.0,{'Flood': 7}
SC,1984,,,,7.0,{'Tornado': 7}
SD,1984,,,,16.0,{'Flood': 16}
TN,1984,,,,10.0,{'Flood': 10}
TX,1984,,,,10.0,"{'Freezing': 6, 'Flood': 4}"
UT,1984,,,,12.0,{'Flood': 12}
VA,1984,,,,3.0,{'Flood': 3}
VI,1984,,,,3.0,{'Hurricane': 3}
VT,1984,,,,5.0,{'Flood': 5}
WV,1984,,,,4.0,{'Flood': 4}
AL,1985,,,,2.0,{'Hurricane': 2}
AZ,1985,,,,2.0,{'Severe Storm': 2}
CA,1985,,,,8.0,{'Fire': 8}
CT,1985,,,,8.0,{'Hurricane': 8}
MA,1985,,,,13.0,{'Hurricane': 13}
NJ,1985,,,,4.0,{'Hurricane': 4}
NM,1985,,,,5.0,{'Flood': 5}
PR,1985,,,,68.0,{'Flood': 68}
RI,1985,,,,5.0,{'Hurricane': 5}
WV,1985,,,,29.0,{'Flood': 29}
WY,1985,,,,1.0,{'Flood': 1}
AK,1986,,,,6.0,{'Flood': 6}
FM,1986,,,,2.0,{'Typhoon': 2}
IN,1986,,,,1.0,{'Tornado': 1}
MP,1986,,,,1.0,{'Typhoon': 1}
NC,1986,,,,1.0,{'Fire': 1}
NH,1986,,,,3.0,{'Flood': 3}
PA,1986,,,,1.0,{'Flood': 1}
PR,1986,,,,31.0,{'Flood': 31}
SD,1986,,,,25.0,{'Flood': 25}
UT,1986,,,,4.0,{'Flood': 4}
WA,1986,,,,12.0,{'Flood': 12}
WI,1986,,,,10.0,{'Flood': 10}
AS,1987,,,,5.0,{'Hurricane': 5}
FM,1987,,,,4.0,{'Typhoon': 4}
IA,1987,,,,4.0,{'Flood': 4}
LA,1987,,,,10.0,{'Tornado': 10}
ME,1987,,,,14.0,{'Flood': 14}
MH,1987,,,,1.0,{'Fire': 1}
MN,1987,,,,10.0,{'Severe Storm': 10}
MP,1987,,,,3.0,{'Typhoon': 3}
NH,1987,,,,8.0,{'Flood': 8}
PR,1987,,,,32.0,{'Flood': 32}
SD,1987,,,,1.0,{'Fire': 1}
WY,1987,,,,1.0,{'Toxic Substances': 1}
AK,1988,,,,1.0,{'Fire': 1}
GU,1988,,,,1.0,{'Typhoon': 1}
HI,1988,,,,1.0,{'Flood': 1}
MH,1988,,,,1.0,{'Typhoon': 1}
MP,1988,,,,1.0,{'Typhoon': 1}
OR,1988,,,,1.0,{'Fire': 1}
SD,1988,,,,1.0,{'Fire': 1}
WA,1988,,,,1.0,{'Fire': 1}
CO,1989,,,,1.0,{'Fire': 1}
DC,1989,,,,1.0,{'Severe Storm': 1}
IL,1989,,,,5.0,{'Tornado': 5}
KY,1989,,,,90.0,{'Flood': 90}
ME,1989,,,,4.0,{'Flood': 4}
ND,1989,,,,6.0,{'Flood': 6}
OH,1989,,,,13.0,{'Flood': 13}
PR,1989,,,,57.0,{'Hurricane': 57}
UT,1989,,,,1.0,{'Flood': 1}
VI,1989,,,,3.0,{'Hurricane': 3}
VT,1989,,,,5.0,{'Flood': 5}
WA,1989,,,,4.0,{'Flood': 4}
AK,1990,,,,1.0,{'Fire': 1}
AS,1990,,,,5.0,{'Hurricane': 5}
FM,1990,,,,3.0,{'Typhoon': 3}
GU,1990,,,,1.0,{'Typhoon': 1}
HI,1990,,,,1.0,{'Volcanic Eruption': 1}
MP,1990,,,,4.0,{'Typhoon': 4}
NH,1990,,,,8.0,{'Flood': 8}
PW,1990,,,,1.0,{'Typhoon': 1}
SC,1990,,,,13.0,{'Flood': 13}
SD,1990,,,,1.0,{'Fire': 1}
VT,1990,,,,5.0,{'Flood': 5}
WI,1990,,,,18.0,"{'Severe Storm': 17, 'Flood': 1}"
AK,1991,,,,5.0,"{'Snowstorm': 4, 'Fire': 1}"
AS,1991,,,,5.0,{'Hurricane': 5}
FM,1991,,,,6.0,{'Typhoon': 6}
LA,1991,,,,53.0,"{'Flood': 15, 'Severe Storm': 38}"
MH,1991,,,,8.0,{'Typhoon': 8}
NH,1991,,,,5.0,"{'Hurricane': 4, 'Coastal Storm': 1}"
DE,1992,,,,2.0,{'Flood': 2}
FM,1992,,,,7.0,"{'Drought': 3, 'Typhoon': 4}"
GU,1992,,,,1.0,{'Typhoon': 1}
HI,1992,,,,6.0,{'Hurricane': 6}
IA,1992,,,,9.0,{'Flood': 9}
ME,1992,,,,11.0,"{'Flood': 10, 'Fire': 1}"
MH,1992,,,,17.0,"{'Flood': 6, 'Typhoon': 11}"
PR,1992,,,,35.0,{'Flood': 35}
VA,1992,,,,28.0,{'Flood': 28}
VT,1992,,,,5.0,{'Flood': 5}
WA,1992,,,,1.0,{'Fire': 1}
DC,1993,,,,1.0,{'Snowstorm': 1}
NM,1993,,,,4.0,{'Flood': 4}
AK,1994,,,,3.0,{'Severe Storm': 3}
AZ,1994,,,,5.0,{'Fire': 5}
DC,1994,,,,1.0,{'Severe Storm': 1}
DE,1994,,,,2.0,{'Severe Storm': 2}
MD,1994,,,,9.0,{'Snowstorm': 9}
ME,1994,,,,1.0,{'Flood': 1}
MH,1994,,,,1.0,{'Coastal Storm': 1}
ND,1994,,,,25.0,{'Severe Storm': 25}
AZ,1995,,,,2.0,{'Fire': 2}
MA,1995,,,,1.0,{'Fire': 1}
MN,1995,,,,15.0,{'Severe Storm': 15}
ND,1995,,,,32.0,{'Severe Storm': 32}
NY,1995,,,,1.0,{'Fire': 1}
PR,1995,,,,14.0,{'Hurricane': 14}
VI,1995,,,,3.0,{'Hurricane': 3}
VT,1995,,,,6.0,{'Severe Storm': 6}
WV,1995,,,,3.0,{'Severe Storm': 3}
AK,1996,,,,2.0,{'Fire': 2}
CO,1996,,,,1.0,{'Fire': 1}
DC,1996,,,,1.0,{'Severe Storm': 1}
HI,1996,,,,2.0,"{'Severe Storm': 1, 'Flood': 1}"
ND,1996,,,,33.0,{'Severe Storm': 33}
PR,1996,,,,72.0,"{'Hurricane': 71, 'Other': 1}"
SD,1996,,,,26.0,{'Snowstorm': 26}
VI,1996,,,,3.0,{'Hurricane': 3}
FM,1997,,,,2.0,{'Typhoon': 2}
GU,1997,,,,1.0,{'Typhoon': 1}
MP,1997,,,,4.0,{'Typhoon': 4}
VT,1997,,,,5.0,{'Flood': 5}
DE,1998,,,,1.0,{'Severe Storm': 1}
FM,1998,,,,4.0,{'Drought': 4}
GU,1998,,,,1.0,{'Fire': 1}
HI,1998,,,,3.0,{'Fire': 3}
MA,1998,,,,7.0,{'Flood': 7}
MH,1998,,,,25.0,{'Drought': 25}
MI,1998,,,,15.0,{'Severe Storm': 15}
ND,1998,,,,16.0,{'Flood': 16}
NH,1998,,,,16.0,{'Severe Storm': 16}
NM,1998,,,,12.0,"{'Severe Storm': 10, 'Fire': 2}"
OR,1998,,,,1.0,{'Flood': 1}
PR,1998,,,,80.0,{'Hurricane': 80}
SD,1998,,,,9.0,{'Flood': 9}
VI,1998,,,,5.0,{'Hurricane': 5}
WA,1998,,,,6.0,"{'Fire': 3, 'Severe Storm': 2, 'Mud/Landslide': 1}"
WV,1998,,,,21.0,{'Severe Storm': 21}
AZ,1999,,,,4.0,"{'Fire': 2, 'Severe Storm': 2}"
ND,1999,,,,46.0,{'Flood': 46}
NH,1999,,,,3.0,{'Hurricane': 3}
NM,1999,,,,8.0,{'Severe Storm': 8}
NV,1999,,,,6.0,"{'Fire': 5, 'Severe Storm': 1}"
PR,1999,,,,78.0,{'Hurricane': 78}
SD,1999,,,,2.0,{'Tornado': 2}
VI,1999,,,,6.0,{'Hurricane': 6}
WY,1999,,,,2.0,{'Severe Ice Storm': 2}
DC,2000,,,,2.0,{'Severe Storm': 2}
KS,2000,,,,3.0,{'Severe Storm': 3}
ME,2000,,,,8.0,{'Severe Storm': 8}
MI,2000,,,,2.0,{'Severe Storm': 2}
VT,2000,,,,6.0,{'Severe Storm': 6}
WV,2000,,,,26.0,{'Flood': 26}
AK,2001,,,,1.0,{'Fire': 1}
AR,2001,,,,22.0,{'Severe Storm': 22}
GU,2001,,,,1.0,{'Earthquake': 1}
MT,2001,,,,5.0,{'Severe Storm': 5}
NM,2001,,,,2.0,{'Fire': 2}
PR,2001,,,,28.0,{'Severe Storm': 28}
UT,2001,,,,1.0,{'Fire': 1}
FM,2002,,,,5.0,{'Typhoon': 5}
MT,2002,,,,6.0,{'Severe Storm': 6}
UT,2002,,,,1.0,{'Fire': 1}
VT,2002,,,,5.0,{'Severe Storm': 5}
WY,2002,,,,4.0,{'Fire': 4}
AK,2003,,,,3.0,{'Severe Storm': 3}
AS,2003,,,,2.0,{'Severe Storm': 2}
FM,2003,,,,5.0,{'Typhoon': 5}
MT,2003,,,,10.0,{'Fire': 10}
ND,2003,,,,1.0,{'Severe Storm': 1}
NV,2003,,,,4.0,{'Fire': 4}
OR,2003,,,,5.0,{'Fire': 5}
PR,2003,,,,31.0,{'Severe Storm': 31}
VI,2003,,,,3.0,{'Severe Storm': 3}
AK,2004,,,,13.0,"{'Fire': 7, 'Severe Storm': 6}"
AZ,2004,,,,3.0,{'Fire': 3}
FM,2004,,,,2.0,{'Typhoon': 2}
MA,2004,,,,17.0,"{'Snowstorm': 12, 'Flood': 5}"
NM,2004,,,,6.0,"{'Severe Storm': 4, 'Fire': 2}"
OR,2004,,,,32.0,"{'Severe Storm': 30, 'Fire': 2}"
PR,2004,,,,78.0,{'Severe Storm': 78}
UT,2004,,,,1.0,{'Fire': 1}
VI,2004,,,,3.0,{'Hurricane': 3}
AK,2005,,,,5.0,{'Severe Storm': 5}
AR,2005,,,,75.0,{'Hurricane': 75}
AS,2005,,,,5.0,{'Typhoon': 5}
CO,2005,,,,66.0,"{'Fire': 2, 'Coastal Storm': 64}"
DC,2005,,,,1.0,{'Hurricane': 1}
DE,2005,,,,3.0,{'Hurricane': 3}
HI,2005,,,,5.0,"{'Severe Storm': 1, 'Fire': 4}"
IL,2005,,,,118.0,"{'Snowstorm': 16, 'Hurricane': 102}"
IN,2005,,,,231.0,"{'Snowstorm': 50, 'Severe Storm': 87, 'Hurricane': 92, 'Tornado': 2}"
KS,2005,,,,151.0,"{'Severe Storm': 46, 'Hurricane': 105}"
MP,2005,,,,3.0,{'Typhoon': 3}
NC,2005,,,,147.0,{'Hurricane': 147}
NE,2005,,,,104.0,"{'Severe Storm': 11, 'Hurricane': 93}"
NM,2005,,,,33.0,{'Hurricane': 33}
PR,2005,,,,17.0,{'Severe Storm': 17}
TN,2005,,,,95.0,{'Hurricane': 95}
VA,2005,,,,134.0,{'Hurricane': 134}
WV,2005,,,,61.0,"{'Severe Storm': 6, 'Hurricane': 55}"
CT,2006,,,,5.0,{'Snowstorm': 5}
ID,2006,,,,1.0,{'Severe Storm': 1}
MN,2006,,,,18.0,"{'Severe Storm': 9, 'Flood': 9}"
ND,2006,,,,16.0,{'Severe Storm': 16}
NE,2006,,,,32.0,"{'Severe Storm': 29, 'Fire': 3}"
NM,2006,,,,27.0,"{'Fire': 7, 'Severe Storm': 20}"
NV,2006,,,,16.0,"{'Severe Storm': 8, 'Fire': 8}"
WY,2006,,,,2.0,{'Fire': 2}
AK,2007,,,,1.0,{'Fire': 1}
FM,2007,,,,2.0,{'Drought': 2}
HI,2007,,,,4.0,{'Fire': 4}
ID,2007,,,,4.0,{'Fire': 4}
KY,2007,,,,9.0,{'Severe Storm': 9}
NM,2007,,,,4.0,"{'Fire': 2, 'Severe Storm': 2}"
NV,2007,,,,5.0,{'Fire': 5}
UT,2007,,,,5.0,{'Fire': 5}
WV,2007,,,,18.0,{'Severe Storm': 18}
AK,2008,,,,4.0,{'Severe Storm': 4}
AZ,2008,,,,1.0,{'Fire': 1}
HI,2008,,,,3.0,{'Severe Storm': 3}
ID,2008,,,,2.0,{'Flood': 2}
NM,2008,,,,4.0,"{'Fire': 2, 'Severe Storm': 2}"
PR,2008,,,,26.0,{'Severe Storm': 26}
SD,2008,,,,53.0,"{'Snowstorm': 23, 'Severe Storm': 30}"
VI,2008,,,,3.0,{'Hurricane': 3}
WV,2008,,,,18.0,{'Severe Storm': 18}
AK,2009,,,,10.0,"{'Fire': 1, 'Flood': 8, 'Severe Storm': 1}"
AS,2009,,,,5.0,{'Earthquake': 5}
AZ,2009,,,,3.0,{'Fire': 3}
HI,2009,,,,3.0,"{'Flood': 2, 'Fire': 1}"
IA,2009,,,,1.0,{'Severe Storm': 1}
IN,2009,,,,37.0,{'Severe Storm': 37}
MA,2009,,,,7.0,{'Severe Ice Storm': 7}
NH,2009,,,,10.0,{'Severe Ice Storm': 10}
NM,2009,,,,1.0,{'Fire': 1}
NV,2009,,,,1.0,{'Fire': 1}
OR,2009,,,,13.0,"{'Severe Storm': 10, 'Fire': 3}"
PR,2009,,,,5.0,{'Fire': 5}
UT,2009,,,,1.0,{'Fire': 1}
VT,2009,,,,2.0,{'Severe Ice Storm': 2}
HI,2010,,,,1.0,{'Fire': 1}
ID,2010,,,,8.0,"{'Severe Storm': 7, 'Fire': 1}"
ND,2010,,,,88.0,"{'Severe Storm': 39, 'Flood': 49}"
PR,2010,,,,31.0,{'Severe Storm': 31}
SD,2010,,,,108.0,"{'Severe Storm': 71, 'Flood': 37}"
VI,2010,,,,7.0,"{'Hurricane': 3, 'Severe Storm': 4}"
WA,2010,,,,2.0,{'Fire': 2}
WI,2010,,,,12.0,{'Severe Storm': 12}
WY,2010,,,,3.0,{'Flood': 3}
AK,2011,,,,9.0,"{'Fire': 1, 'Flood': 3, 'Severe Storm': 5}"
CA,2011,,,,25.0,"{'Tsunami': 7, 'Flood': 10, 'Fire': 8}"
HI,2011,,,,3.0,{'Tsunami': 3}
ID,2011,,,,6.0,{'Flood': 6}
OR,2011,,,,9.0,"{'Severe Storm': 6, 'Tsunami': 3}"
PR,2011,,,,150.0,"{'Severe Storm': 13, 'Hurricane': 137}"
UT,2011,,,,22.0,{'Flood': 22}
AK,2012,,,,6.0,{'Severe Storm': 6}
HI,2012,,,,2.0,{'Severe Storm': 2}
ID,2012,,,,2.0,{'Fire': 2}
AK,2013,,,,5.0,{'Flood': 5}
ID,2013,,,,3.0,{'Fire': 3}
NV,2013,,,,1.0,{'Fire': 1}
OR,2013,,,,6.0,{'Fire': 6}
UT,2013,,,,1.0,{'Fire': 1}
WA,2013,,,,4.0,{'Fire': 4}
AS,2014,,,,5.0,{'Severe Storm': 5}
GU,2014,,,,1.0,{'Severe Storm': 1}
AK,2015,,,,3.0,"{'Fire': 2, 'Coastal Storm': 1}"
WY,2015,,,,5.0,"{'Flood': 4, 'Fire': 1}"
AK,2016,,,,1.0,{'Severe Storm': 1}
AZ,2016,,,,1.0,{'Fire': 1}
HI,2016,,,,1.0,{'Mud/Landslide': 1}
ID,2016,,,,4.0,"{'Severe Storm': 3, 'Fire': 1}"
NH,2016,,,,1.0,{'Fire': 1}
NV,2016,,,,4.0,{'Fire': 4}
OR,2016,,,,16.0,"{'Severe Storm': 14, 'Fire': 2}"
UT,2016,,,,1.0,{'Fire': 1}
WY,2016,,,,2.0,{'Fire': 2}
AK,2017,,,,2.0,{'Severe Storm': 2}
NH,2017,,,,6.0,{'Severe Storm': 6}
PR,2017,,,,202.0,{'Hurricane': 202}
VI,2017,,,,12.0,{'Hurricane': 12}
VT,2017,,,,8.0,{'Severe Storm': 8}
Virgin Islands of the U.S.,2017,,,,4.0,{'Hurricane': 4}
WY,2017,,,,5.0,"{'Flood': 4, 'Severe Storm': 1}"
AK,2018,,,,8.0,"{'Earthquake': 4, 'Flood': 2, 'Coastal Storm': 2}"
AS,2018,,,,12.0,{'Hurricane': 12}
AZ,2018,,,,8.0,"{'Severe Storm': 2, 'Flood': 2, 'Fire': 4}"
GU,2018,,,,2.0,{'Typhoon': 2}
HI,2018,,,,19.0,"{'Hurricane': 14, 'Volcanic Eruption': 2, 'Flood': 3}"
ID,2018,,,,2.0,{'Fire': 2}
MP,2018,,,,18.0,{'Typhoon': 18}
MT,2018,,,,18.0,{'Flood': 18}
NV,2018,,,,2.0,{'Fire': 2}
OR,2018,,,,14.0,{'Fire': 14}
SD,2018,,,,2.0,{'Fire': 2}
UT,2018,,,,7.0,{'Fire': 7}
VT,2018,,,,17.0,{'Severe Storm': 17}
AK,2019,,,,10.0,"{'Fire': 6, 'Earthquake': 4}"
AZ,2019,,,,4.0,"{'Fire': 2, 'Severe Storm': 2}"
GU,2019,,,,2.0,{'Typhoon': 2}
HI,2019,,,,2.0,{'Fire': 2}
ID,2019,,,,7.0,{'Flood': 7}
KY,2019,,,,62.0,{'Severe Storm': 62}
MP,2019,,,,10.0,{'Typhoon': 10}
MT,2019,,,,11.0,"{'Fire': 2, 'Flood': 9}"
NH,2019,,,,2.0,{'Severe Storm': 2}
NM,2019,,,,2.0,{'Fire': 2}
NV,2019,,,,6.0,{'Fire': 6}
NY,2019,,,,19.0,{'Severe Storm': 19}
OR,2019,,,,15.0,"{'Fire': 2, 'Flood': 7, 'Severe Storm': 6}"
PR,2019,,,,79.0,{'Severe Storm': 79}
UT,2019,,,,2.0,{'Fire': 2}
VI,2019,,,,3.0,{'Hurricane': 3}
VT,2019,,,,7.0,{'Flood': 7}
Virgin Islands of the U.S.,2019,,,,1.0,{'Hurricane': 1}
AZ,2020,,,,16.0,{'Fire': 16}
CA,2020,,,,86.0,{'Fire': 86}
HI,2020,,,,7.0,"{'Hurricane': 5, 'Severe Storm': 2}"
MT,2020,,,,14.0,{'Fire': 14}
ND,2020,,,,47.0,"{'Severe Storm': 7, 'Flood': 40}"
NV,2020,,,,12.0,{'Fire': 12}
PR,2020,,,,279.0,"{'Flood': 2, 'Hurricane': 163, 'Earthquake': 114}"
UT,2020,,,,11.0,"{'Fire': 8, 'Earthquake': 3}"
VI,2020,,,,3.0,{'Hurricane': 3}
VT,2020,,,,9.0,{'Severe Storm': 9}
Virgin Islands of the U.S.,2020,,,,1.0,{'Hurricane': 1}
WY,2020,,,,5.0,{'Fire': 5}
AK,2021,,,,6.0,{'Mud/Landslide': 6}
DC,2021,,,,2.0,{'Other': 2}
NH,2021,,,,5.0,"{'Flood': 3, 'Severe Storm': 2}"
RI,2021,,,,7.0,{'Hurricane': 7}
AK,2022,,,,23.0,"{'Severe Storm': 14, 'Flood': 4, 'Mud/Landslide': 2, 'Fire': 3}"
AS,2022,,,,2.0,{'Severe Storm': 2}
HI,2022,,,,3.0,{'Severe Storm': 3}
MA,2022,,,,6.0,{'Snowstorm': 6}
ME,2022,,,,4.0,{'Coastal Storm': 4}
PR,2022,,,,164.0,"{'Hurricane': 158, 'Flood': 6}"
RI,2022,,,,7.0,{'Snowstorm': 7}
VI,2022,,,,1.0,{'Other': 1}
Virgin Islands of the U.S.,2022,,,,1.0,{'Other': 1}
AK,2023,,,,2.0,"{'Flood': 1, 'Fire': 1}"
GU,2023,,,,3.0,"{'Tropical Storm': 2, 'Hurricane': 1}"
HI,2023,,,,6.0,{'Fire': 6}
MA,2023,,,,1.0,{'Hurricane': 1}
ME,2023,,,,11.0,"{'Hurricane': 1, 'Flood': 3, 'Severe Storm': 7}"
MN,2023,,,,1.0,{'Flood': 1}
MP,2023,,,,3.0,{'Tropical Storm': 3}
MT,2023,,,,3.0,"{'Flood': 2, 'Fire': 1}"
ND,2023,,,,9.0,"{'Flood': 1, 'Snowstorm': 8}"
NH,2023,,,,6.0,"{'Flood': 1, 'Severe Storm': 5}"
OR,2023,,,,5.0,"{'Mud/Landslide': 1, 'Fire': 4}"
RI,2023,,,,1.0,{'Fire': 1}
SC,2023,,,,1.0,{'Hurricane': 1}
SD,2023,,,,23.0,"{'Flood': 1, 'Winter Storm': 22}"
VT,2023,,,,12.0,"{'Flood': 3, 'Severe Storm': 9}"
